,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist
529,0.841,0.587,1,-6.489,1,0.0435,0.00351,2.19e-06,0.0669,0.802,124.006,audio_features,54nChLooSgU5bUQCV2oVOY,spotify:track:54nChLooSgU5bUQCV2oVOY,https://api.spotify.com/v1/tracks/54nChLooSgU5bUQCV2oVOY,https://api.spotify.com/v1/audio-analysis/54nChLooSgU5bUQCV2oVOY,218982,4,"Jerusalema (feat. Micro TDH, Greeicy & Nomcebo Zikode) [Remix]",Master KG
530,0.87,0.721,10,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025,audio_features,2XghxCSGfhpGR2B3ahQXVr,spotify:track:2XghxCSGfhpGR2B3ahQXVr,https://api.spotify.com/v1/tracks/2XghxCSGfhpGR2B3ahQXVr,https://api.spotify.com/v1/audio-analysis/2XghxCSGfhpGR2B3ahQXVr,188910,4,Lento,Mr Eazi
531,0.952,0.568,8,-7.258,0,0.144,0.268,6.37e-05,0.232,0.392,107.984,audio_features,4ltz90zE6hPqE12EGHDMDu,spotify:track:4ltz90zE6hPqE12EGHDMDu,https://api.spotify.com/v1/tracks/4ltz90zE6hPqE12EGHDMDu,https://api.spotify.com/v1/audio-analysis/4ltz90zE6hPqE12EGHDMDu,201013,4,Don't Rush - Remix,Young T & Bugsey
532,0.91,0.856,11,-2.082,0,0.157,0.0346,0.000223,0.0624,0.771,109.029,audio_features,6wwT3PgG3eFuKCpxzjMJFs,spotify:track:6wwT3PgG3eFuKCpxzjMJFs,https://api.spotify.com/v1/tracks/6wwT3PgG3eFuKCpxzjMJFs,https://api.spotify.com/v1/audio-analysis/6wwT3PgG3eFuKCpxzjMJFs,201941,4,Rotate,Becky G
533,0.801,0.76,5,-5.948,1,0.107,0.252,9.17e-06,0.207,0.508,102.061,audio_features,0NipDzamAtvro0HMcZD5DK,spotify:track:0NipDzamAtvro0HMcZD5DK,https://api.spotify.com/v1/tracks/0NipDzamAtvro0HMcZD5DK,https://api.spotify.com/v1/audio-analysis/0NipDzamAtvro0HMcZD5DK,185467,4,44,Bad Gyal
534,0.891,0.614,3,-7.749,0,0.0745,0.0431,0.0286,0.123,0.655,109.938,audio_features,3n8cVzL2mibNoBC6aR5lo0,spotify:track:3n8cVzL2mibNoBC6aR5lo0,https://api.spotify.com/v1/tracks/3n8cVzL2mibNoBC6aR5lo0,https://api.spotify.com/v1/audio-analysis/3n8cVzL2mibNoBC6aR5lo0,206000,4,MOSLADO,Teni
535,0.79,0.693,0,-5.767,1,0.0605,0.042,0.0267,0.079,0.855,91.991,audio_features,6pdip6qgVJOI5JxqgbAlu6,spotify:track:6pdip6qgVJOI5JxqgbAlu6,https://api.spotify.com/v1/tracks/6pdip6qgVJOI5JxqgbAlu6,https://api.spotify.com/v1/audio-analysis/6pdip6qgVJOI5JxqgbAlu6,190109,4,JA ARA E,Beyoncé
536,0.932,0.485,9,-8.926,1,0.0965,0.609,0.0295,0.141,0.43,131.959,audio_features,30GqVivI3eb7OgonUemcjf,spotify:track:30GqVivI3eb7OgonUemcjf,https://api.spotify.com/v1/tracks/30GqVivI3eb7OgonUemcjf,https://api.spotify.com/v1/audio-analysis/30GqVivI3eb7OgonUemcjf,155454,4,Joga O Bum Bum Tam Tam,MC Fioti
537,0.824,0.422,2,-11.544,1,0.0845,0.369,0.0,0.0768,0.649,103.979,audio_features,3glO3AnPdXGhYxJVvMMY18,spotify:track:3glO3AnPdXGhYxJVvMMY18,https://api.spotify.com/v1/tracks/3glO3AnPdXGhYxJVvMMY18,https://api.spotify.com/v1/audio-analysis/3glO3AnPdXGhYxJVvMMY18,212308,4,Zimenice,Chris Kaiga
538,0.922,0.693,3,-3.105,0,0.0842,0.15,0.000278,0.115,0.718,110.019,audio_features,1GxRU2jUq6Xt5vwi1vrDyK,spotify:track:1GxRU2jUq6Xt5vwi1vrDyK,https://api.spotify.com/v1/tracks/1GxRU2jUq6Xt5vwi1vrDyK,https://api.spotify.com/v1/audio-analysis/1GxRU2jUq6Xt5vwi1vrDyK,187926,4,Dumebi (Remix),Rema
539,0.776,0.805,8,-3.768,0,0.19,0.274,3.54e-05,0.0854,0.588,99.113,audio_features,33UTgzWoQmA8tJHoAt9pbX,spotify:track:33UTgzWoQmA8tJHoAt9pbX,https://api.spotify.com/v1/tracks/33UTgzWoQmA8tJHoAt9pbX,https://api.spotify.com/v1/audio-analysis/33UTgzWoQmA8tJHoAt9pbX,207235,4,Maria,Mystro
540,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,audio_features,660eekzsNZ7sdATvfIsAkR,spotify:track:660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,195429,4,"Fuego (with Sean Paul & Anitta, feat. Tainy)",DJ Snake
541,0.648,0.712,5,-6.345,0,0.15,0.621,6.68e-05,0.111,0.438,186.033,audio_features,7485WPb1khiKbqVZAWq1MG,spotify:track:7485WPb1khiKbqVZAWq1MG,https://api.spotify.com/v1/tracks/7485WPb1khiKbqVZAWq1MG,https://api.spotify.com/v1/audio-analysis/7485WPb1khiKbqVZAWq1MG,144516,4,love nwantiti - Spanish Remix,CKay
542,0.585,0.746,11,-5.108,0,0.309,0.089,0.0,0.0697,0.459,177.738,audio_features,0Z4mRtb8Uc8xASEhGUlUyI,spotify:track:0Z4mRtb8Uc8xASEhGUlUyI,https://api.spotify.com/v1/tracks/0Z4mRtb8Uc8xASEhGUlUyI,https://api.spotify.com/v1/audio-analysis/0Z4mRtb8Uc8xASEhGUlUyI,185002,4,Mimosas,LATENIGHTJIGGY
543,0.856,0.68,1,-5.952,1,0.067,0.00406,1.58e-06,0.403,0.495,108.004,audio_features,0GsPeFVhoWKJljDoV1pPnx,spotify:track:0GsPeFVhoWKJljDoV1pPnx,https://api.spotify.com/v1/tracks/0GsPeFVhoWKJljDoV1pPnx,https://api.spotify.com/v1/audio-analysis/0GsPeFVhoWKJljDoV1pPnx,238208,4,Te Amo,Mr. Vegas
544,0.843,0.442,2,-5.445,1,0.0733,0.0385,0.0048,0.0669,0.657,96.003,audio_features,5sU7NsHPwHF991Gir4ovn5,spotify:track:5sU7NsHPwHF991Gir4ovn5,https://api.spotify.com/v1/tracks/5sU7NsHPwHF991Gir4ovn5,https://api.spotify.com/v1/audio-analysis/5sU7NsHPwHF991Gir4ovn5,205400,4,Estrella,Kevin Roldan
545,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,audio_features,3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/audio-analysis/3z4CGd63tpUn9a6oQSG0CI,241293,4,Location (feat. Burna Boy),Dave
546,0.726,0.706,1,-3.448,1,0.343,0.152,0.000587,0.0291,0.555,119.896,audio_features,6JR3F5nXtkkHwiCHIeYqSC,spotify:track:6JR3F5nXtkkHwiCHIeYqSC,https://api.spotify.com/v1/tracks/6JR3F5nXtkkHwiCHIeYqSC,https://api.spotify.com/v1/audio-analysis/6JR3F5nXtkkHwiCHIeYqSC,187556,3,Hapo Tu (feat. Chris Kaiga),Nyashinski
547,0.861,0.725,4,-4.331,0,0.116,0.141,5.77e-06,0.107,0.73,94.988,audio_features,66nfXAO6C4u5EFQ2DZR8MZ,spotify:track:66nfXAO6C4u5EFQ2DZR8MZ,https://api.spotify.com/v1/tracks/66nfXAO6C4u5EFQ2DZR8MZ,https://api.spotify.com/v1/audio-analysis/66nfXAO6C4u5EFQ2DZR8MZ,232000,4,GUERRA,Aissa
548,0.657,0.645,10,-5.349,0,0.25,0.0581,0.0,0.337,0.452,129.369,audio_features,1pkNZFVhcshcvN5I6Nvb0q,spotify:track:1pkNZFVhcshcvN5I6Nvb0q,https://api.spotify.com/v1/tracks/1pkNZFVhcshcvN5I6Nvb0q,https://api.spotify.com/v1/audio-analysis/1pkNZFVhcshcvN5I6Nvb0q,195048,3,Beamer (Bad Boys),Rema
549,0.674,0.713,4,-4.921,0,0.0781,0.284,3.78e-06,0.152,0.264,104.786,audio_features,00yinrzqPZKA2vbnwnn3hS,spotify:track:00yinrzqPZKA2vbnwnn3hS,https://api.spotify.com/v1/tracks/00yinrzqPZKA2vbnwnn3hS,https://api.spotify.com/v1/audio-analysis/00yinrzqPZKA2vbnwnn3hS,179258,4,Next To You Part II (feat. Rvssian & Davido),Becky G
550,0.77,0.777,11,-4.466,0,0.201,0.106,0.0,0.0759,0.585,89.072,audio_features,07grlLnIM285o7Y69mge5L,spotify:track:07grlLnIM285o7Y69mge5L,https://api.spotify.com/v1/tracks/07grlLnIM285o7Y69mge5L,https://api.spotify.com/v1/audio-analysis/07grlLnIM285o7Y69mge5L,273371,4,Mimosas - Remix,LATENIGHTJIGGY
551,0.87,0.675,10,-8.991,0,0.124,0.187,2.88e-06,0.0874,0.609,99.981,audio_features,3jmqR46wZETwifGvOKSFNL,spotify:track:3jmqR46wZETwifGvOKSFNL,https://api.spotify.com/v1/tracks/3jmqR46wZETwifGvOKSFNL,https://api.spotify.com/v1/audio-analysis/3jmqR46wZETwifGvOKSFNL,178863,4,Check Yuh Flex,Breakfast n Vegas
552,0.791,0.682,5,-7.328,1,0.158,0.175,0.0,0.0926,0.672,98.031,audio_features,6AzKhCHOms83jvNVLsz0Bt,spotify:track:6AzKhCHOms83jvNVLsz0Bt,https://api.spotify.com/v1/tracks/6AzKhCHOms83jvNVLsz0Bt,https://api.spotify.com/v1/audio-analysis/6AzKhCHOms83jvNVLsz0Bt,166851,4,Djadja (feat. Maluma) - Remix,Aya Nakamura
553,0.658,0.516,11,-8.488,0,0.115,0.446,7.07e-05,0.0806,0.808,186.019,audio_features,1FM64gZzMzOxLKbv93SDws,spotify:track:1FM64gZzMzOxLKbv93SDws,https://api.spotify.com/v1/tracks/1FM64gZzMzOxLKbv93SDws,https://api.spotify.com/v1/audio-analysis/1FM64gZzMzOxLKbv93SDws,230968,4,YA LLORARE(MOS),Aissa
554,0.788,0.721,11,-4.577,1,0.152,0.424,2.86e-06,0.0897,0.653,105.23,audio_features,6U9jxxdQ6TNzjshIpwWMTf,spotify:track:6U9jxxdQ6TNzjshIpwWMTf,https://api.spotify.com/v1/tracks/6U9jxxdQ6TNzjshIpwWMTf,https://api.spotify.com/v1/audio-analysis/6U9jxxdQ6TNzjshIpwWMTf,182857,4,Ma Lo,Tiwa Savage
555,0.841,0.757,3,-4.419,1,0.131,0.0714,3.58e-06,0.0966,0.88,137.532,audio_features,1RKqrHsNqB9pECYucfOB61,spotify:track:1RKqrHsNqB9pECYucfOB61,https://api.spotify.com/v1/tracks/1RKqrHsNqB9pECYucfOB61,https://api.spotify.com/v1/audio-analysis/1RKqrHsNqB9pECYucfOB61,192850,5,Uchi Wala,Maffio
556,0.463,0.847,11,-6.776,0,0.0511,0.0307,0.0,0.117,0.625,114.962,audio_features,0N83qk5axJe71xNDXeViFQ,spotify:track:0N83qk5axJe71xNDXeViFQ,https://api.spotify.com/v1/tracks/0N83qk5axJe71xNDXeViFQ,https://api.spotify.com/v1/audio-analysis/0N83qk5axJe71xNDXeViFQ,187783,4,Bounce,Rema
557,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,audio_features,7MmrcXVA7A5zZ2CbDuGHNa,spotify:track:7MmrcXVA7A5zZ2CbDuGHNa,https://api.spotify.com/v1/tracks/7MmrcXVA7A5zZ2CbDuGHNa,https://api.spotify.com/v1/audio-analysis/7MmrcXVA7A5zZ2CbDuGHNa,209680,4,A Mí,Rels B
558,0.8,0.807,11,-6.323,0,0.0633,0.0337,0.0,0.0985,0.733,95.015,audio_features,4Z6VSJZDhmMhS9V7E4etFV,spotify:track:4Z6VSJZDhmMhS9V7E4etFV,https://api.spotify.com/v1/tracks/4Z6VSJZDhmMhS9V7E4etFV,https://api.spotify.com/v1/audio-analysis/4Z6VSJZDhmMhS9V7E4etFV,197211,4,Mare Mare,Matata
559,0.752,0.712,10,-4.739,1,0.0537,0.2,0.0,0.117,0.684,112.988,audio_features,3owxTeAZ7UXqQjeGloHGKg,spotify:track:3owxTeAZ7UXqQjeGloHGKg,https://api.spotify.com/v1/tracks/3owxTeAZ7UXqQjeGloHGKg,https://api.spotify.com/v1/audio-analysis/3owxTeAZ7UXqQjeGloHGKg,203598,4,Don't Go (feat. Becky G and Mr. Eazi),Vice
560,0.593,0.594,9,-7.571,0,0.227,0.186,0.000153,0.0939,0.428,93.736,audio_features,3YucK8mlZPMEApdOkS4fmu,spotify:track:3YucK8mlZPMEApdOkS4fmu,https://api.spotify.com/v1/tracks/3YucK8mlZPMEApdOkS4fmu,https://api.spotify.com/v1/audio-analysis/3YucK8mlZPMEApdOkS4fmu,194043,4,Prende,LATENIGHTJIGGY
561,0.731,0.787,4,-5.26,0,0.0721,0.0853,0.0,0.316,0.393,92.971,audio_features,5zzbORcD0GwLY0wQHP1Xs1,spotify:track:5zzbORcD0GwLY0wQHP1Xs1,https://api.spotify.com/v1/tracks/5zzbORcD0GwLY0wQHP1Xs1,https://api.spotify.com/v1/audio-analysis/5zzbORcD0GwLY0wQHP1Xs1,186693,4,Arcoíris,J Balvin
562,0.768,0.643,8,-7.383,0,0.322,0.313,0.0194,0.0819,0.452,188.036,audio_features,05s2GU3X9VET94jDtQi4bg,spotify:track:05s2GU3X9VET94jDtQi4bg,https://api.spotify.com/v1/tracks/05s2GU3X9VET94jDtQi4bg,https://api.spotify.com/v1/audio-analysis/05s2GU3X9VET94jDtQi4bg,166731,4,LoLo (Remix) [feat. Farina],Eugy
563,0.769,0.844,11,-4.058,0,0.0951,0.279,0.0,0.152,0.709,103.958,audio_features,5pc9qadiig2q84FABIGHsn,spotify:track:5pc9qadiig2q84FABIGHsn,https://api.spotify.com/v1/tracks/5pc9qadiig2q84FABIGHsn,https://api.spotify.com/v1/audio-analysis/5pc9qadiig2q84FABIGHsn,193846,4,Anywhere Contigo (feat. King Los),Breakfast n Vegas
564,0.745,0.828,2,-4.041,0,0.0594,0.214,7.25e-05,0.0667,0.853,94.913,audio_features,282NqBO5Lzg6oXoaNGK9kd,spotify:track:282NqBO5Lzg6oXoaNGK9kd,https://api.spotify.com/v1/tracks/282NqBO5Lzg6oXoaNGK9kd,https://api.spotify.com/v1/audio-analysis/282NqBO5Lzg6oXoaNGK9kd,226867,4,Tun Up,Chris Marshall
565,0.85,0.546,6,-5.769,1,0.138,0.24,0.000581,0.152,0.715,101.08,audio_features,6GlNseuKrVgGyieWH5jUIn,spotify:track:6GlNseuKrVgGyieWH5jUIn,https://api.spotify.com/v1/tracks/6GlNseuKrVgGyieWH5jUIn,https://api.spotify.com/v1/audio-analysis/6GlNseuKrVgGyieWH5jUIn,191320,4,Spanglish (with Myke Towers),J.I the Prince of N.Y
566,0.612,0.543,5,-7.729,0,0.29,0.495,0.000197,0.139,0.55,109.341,audio_features,0X48LLpHYxS1u4JcBeq9m3,spotify:track:0X48LLpHYxS1u4JcBeq9m3,https://api.spotify.com/v1/tracks/0X48LLpHYxS1u4JcBeq9m3,https://api.spotify.com/v1/audio-analysis/0X48LLpHYxS1u4JcBeq9m3,178920,4,Nightshift,Fuego
567,0.638,0.642,0,-5.554,0,0.0411,0.525,0.155,0.111,0.53,94.02,audio_features,3IKW5FVGMa3a45ZNHc6jxy,spotify:track:3IKW5FVGMa3a45ZNHc6jxy,https://api.spotify.com/v1/tracks/3IKW5FVGMa3a45ZNHc6jxy,https://api.spotify.com/v1/audio-analysis/3IKW5FVGMa3a45ZNHc6jxy,176320,4,Jeje de Whine,CKay
568,0.383,0.617,1,-8.431,0,0.0464,0.672,0.0286,0.112,0.641,78.207,audio_features,5ihtr3hVJJ7GWgagDiyf1i,spotify:track:5ihtr3hVJJ7GWgagDiyf1i,https://api.spotify.com/v1/tracks/5ihtr3hVJJ7GWgagDiyf1i,https://api.spotify.com/v1/audio-analysis/5ihtr3hVJJ7GWgagDiyf1i,298809,4,Nada,Lido Pimienta
569,0.41,0.438,5,-8.555,1,0.0545,0.615,0.0,0.101,0.163,190.046,audio_features,4n8cY8SZgldxSbq9uJ05Tq,spotify:track:4n8cY8SZgldxSbq9uJ05Tq,https://api.spotify.com/v1/tracks/4n8cY8SZgldxSbq9uJ05Tq,https://api.spotify.com/v1/audio-analysis/4n8cY8SZgldxSbq9uJ05Tq,244040,3,Soy Yo,Kany Garcia
570,0.777,0.857,0,-1.937,1,0.0688,0.108,1.86e-05,0.238,0.882,92.992,audio_features,0x1YlWjy7Hsh7VIbu4PWGG,spotify:track:0x1YlWjy7Hsh7VIbu4PWGG,https://api.spotify.com/v1/tracks/0x1YlWjy7Hsh7VIbu4PWGG,https://api.spotify.com/v1/audio-analysis/0x1YlWjy7Hsh7VIbu4PWGG,209000,4,Friend De Semana,Danna Paola
571,0.657,0.618,7,-4.718,1,0.201,0.277,2.17e-05,0.371,0.662,173.992,audio_features,18RHHP6tTYvgrL7SGu03o6,spotify:track:18RHHP6tTYvgrL7SGu03o6,https://api.spotify.com/v1/tracks/18RHHP6tTYvgrL7SGu03o6,https://api.spotify.com/v1/audio-analysis/18RHHP6tTYvgrL7SGu03o6,186173,4,Aerofobia,Sharlene
572,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,audio_features,0cOa970mzTWAxKtltpkpLc,spotify:track:0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/tracks/0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/audio-analysis/0cOa970mzTWAxKtltpkpLc,165275,4,Miénteme,TINI
573,0.85,0.541,2,-4.522,1,0.0674,0.161,5.01e-06,0.286,0.916,92.003,audio_features,0cOa970mzTWAxKtltpkpLc,spotify:track:0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/tracks/0cOa970mzTWAxKtltpkpLc,https://api.spotify.com/v1/audio-analysis/0cOa970mzTWAxKtltpkpLc,165275,4,Miénteme,TINI
574,0.821,0.858,8,-6.04,1,0.0453,0.515,0.0,0.245,0.967,97.297,audio_features,75ltnODzDPQQiralQWDnXm,spotify:track:75ltnODzDPQQiralQWDnXm,https://api.spotify.com/v1/tracks/75ltnODzDPQQiralQWDnXm,https://api.spotify.com/v1/audio-analysis/75ltnODzDPQQiralQWDnXm,232893,4,Abriendo Puertas,Gloria Estefan
575,0.684,0.24,11,-13.391,0,0.0372,0.928,2.86e-05,0.105,0.262,117.005,audio_features,4nehxVflg443IcjhsqpfEG,spotify:track:4nehxVflg443IcjhsqpfEG,https://api.spotify.com/v1/tracks/4nehxVflg443IcjhsqpfEG,https://api.spotify.com/v1/audio-analysis/4nehxVflg443IcjhsqpfEG,226733,4,Para Qué Sufrir,Natalia Lafourcade
576,0.524,0.446,4,-7.874,0,0.0271,0.214,3.78e-06,0.118,0.0835,91.032,audio_features,5K1IWlUbwtGnygNVtir4Tt,spotify:track:5K1IWlUbwtGnygNVtir4Tt,https://api.spotify.com/v1/tracks/5K1IWlUbwtGnygNVtir4Tt,https://api.spotify.com/v1/audio-analysis/5K1IWlUbwtGnygNVtir4Tt,202427,4,Reina Sin Corona,Raquel Sofía
577,0.837,0.784,7,-4.531,0,0.101,0.175,0.0,0.0897,0.748,94.036,audio_features,1G586ld1gbaECg4Bc6w40O,spotify:track:1G586ld1gbaECg4Bc6w40O,https://api.spotify.com/v1/tracks/1G586ld1gbaECg4Bc6w40O,https://api.spotify.com/v1/audio-analysis/1G586ld1gbaECg4Bc6w40O,217653,4,No Me Acuerdo,Thalia
578,0.692,0.639,0,-6.717,1,0.0352,0.00727,0.0,0.199,0.733,140.06,audio_features,2plRom0urixt6BE8t7kOhQ,spotify:track:2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/tracks/2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/audio-analysis/2plRom0urixt6BE8t7kOhQ,193343,4,Girl From Rio,Anitta
579,0.692,0.639,0,-6.717,1,0.0352,0.00727,0.0,0.199,0.733,140.06,audio_features,2plRom0urixt6BE8t7kOhQ,spotify:track:2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/tracks/2plRom0urixt6BE8t7kOhQ,https://api.spotify.com/v1/audio-analysis/2plRom0urixt6BE8t7kOhQ,193343,4,Girl From Rio,Anitta
580,0.515,0.675,8,-5.158,1,0.256,0.437,0.0,0.0886,0.346,89.905,audio_features,1nF64mhIeEPcnQjG39kgf4,spotify:track:1nF64mhIeEPcnQjG39kgf4,https://api.spotify.com/v1/tracks/1nF64mhIeEPcnQjG39kgf4,https://api.spotify.com/v1/audio-analysis/1nF64mhIeEPcnQjG39kgf4,152852,4,no importa,Alaina Castillo
581,0.652,0.676,5,-5.567,1,0.0744,0.0689,3.55e-06,0.102,0.668,175.916,audio_features,4DJh3AUqVd1q3TITGCf6ey,spotify:track:4DJh3AUqVd1q3TITGCf6ey,https://api.spotify.com/v1/tracks/4DJh3AUqVd1q3TITGCf6ey,https://api.spotify.com/v1/audio-analysis/4DJh3AUqVd1q3TITGCf6ey,180427,4,Te Quiero Ver,Manu Manzo
582,0.672,0.836,2,-5.699,1,0.0564,0.0182,7.74e-06,0.241,0.857,176.124,audio_features,4nj7NcgKbJk4yLfQvWwVhG,spotify:track:4nj7NcgKbJk4yLfQvWwVhG,https://api.spotify.com/v1/tracks/4nj7NcgKbJk4yLfQvWwVhG,https://api.spotify.com/v1/audio-analysis/4nj7NcgKbJk4yLfQvWwVhG,170286,4,CHILL,Alaya
583,0.544,0.848,9,-3.574,1,0.0658,0.00321,0.0,0.0561,0.657,92.061,audio_features,2sVQ3guXjN1KB3BiuZHaFD,spotify:track:2sVQ3guXjN1KB3BiuZHaFD,https://api.spotify.com/v1/tracks/2sVQ3guXjN1KB3BiuZHaFD,https://api.spotify.com/v1/audio-analysis/2sVQ3guXjN1KB3BiuZHaFD,234373,4,Como,Kim Viera
584,0.641,0.722,1,-2.112,1,0.218,0.523,0.0,0.152,0.477,159.706,audio_features,5WGHknjgYatHVCFRTFB8QP,spotify:track:5WGHknjgYatHVCFRTFB8QP,https://api.spotify.com/v1/tracks/5WGHknjgYatHVCFRTFB8QP,https://api.spotify.com/v1/audio-analysis/5WGHknjgYatHVCFRTFB8QP,227604,4,Vuelve,ChocQuibTown
585,0.775,0.847,8,-4.602,0,0.351,0.143,0.0,0.107,0.806,104.817,audio_features,2KTCXvWUbqfiinbFe7PJKP,spotify:track:2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/tracks/2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/audio-analysis/2KTCXvWUbqfiinbFe7PJKP,224740,4,Las Nenas (feat. La Duraca),Natti Natasha
586,0.775,0.847,8,-4.602,0,0.351,0.143,0.0,0.107,0.806,104.817,audio_features,2KTCXvWUbqfiinbFe7PJKP,spotify:track:2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/tracks/2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/audio-analysis/2KTCXvWUbqfiinbFe7PJKP,224740,4,Las Nenas (feat. La Duraca),Natti Natasha
587,0.775,0.847,8,-4.602,0,0.351,0.143,0.0,0.107,0.806,104.817,audio_features,2KTCXvWUbqfiinbFe7PJKP,spotify:track:2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/tracks/2KTCXvWUbqfiinbFe7PJKP,https://api.spotify.com/v1/audio-analysis/2KTCXvWUbqfiinbFe7PJKP,224740,4,Las Nenas (feat. La Duraca),Natti Natasha
588,0.836,0.725,7,-5.445,0,0.0571,0.0429,0.0,0.108,0.76,126.035,audio_features,4gCnKcHk9OC58INnWCWFu2,spotify:track:4gCnKcHk9OC58INnWCWFu2,https://api.spotify.com/v1/tracks/4gCnKcHk9OC58INnWCWFu2,https://api.spotify.com/v1/audio-analysis/4gCnKcHk9OC58INnWCWFu2,175240,4,La Hora Loca,Jackie Cruz
589,0.681,0.504,7,-11.099,1,0.0284,0.669,0.0,0.142,0.705,89.994,audio_features,1kCewNSs909Xj1naXr36X8,spotify:track:1kCewNSs909Xj1naXr36X8,https://api.spotify.com/v1/tracks/1kCewNSs909Xj1naXr36X8,https://api.spotify.com/v1/audio-analysis/1kCewNSs909Xj1naXr36X8,172627,4,Amor Prohibido,Selena
590,0.681,0.504,7,-11.099,1,0.0284,0.669,0.0,0.142,0.705,89.994,audio_features,1kCewNSs909Xj1naXr36X8,spotify:track:1kCewNSs909Xj1naXr36X8,https://api.spotify.com/v1/tracks/1kCewNSs909Xj1naXr36X8,https://api.spotify.com/v1/audio-analysis/1kCewNSs909Xj1naXr36X8,172627,4,Amor Prohibido,Selena
591,0.478,0.264,6,-12.186,0,0.0282,0.895,0.000298,0.426,0.101,77.989,audio_features,4uLJm8nrmgjCT6ftc8GycM,spotify:track:4uLJm8nrmgjCT6ftc8GycM,https://api.spotify.com/v1/tracks/4uLJm8nrmgjCT6ftc8GycM,https://api.spotify.com/v1/audio-analysis/4uLJm8nrmgjCT6ftc8GycM,221596,4,Quédate,Nana Mendoza
592,0.635,0.83,0,-6.238,1,0.0379,0.00424,0.0,0.203,0.308,136.026,audio_features,0gdt218D74akk9AqMlbc45,spotify:track:0gdt218D74akk9AqMlbc45,https://api.spotify.com/v1/tracks/0gdt218D74akk9AqMlbc45,https://api.spotify.com/v1/audio-analysis/0gdt218D74akk9AqMlbc45,205867,4,Causa Y Efecto,Paulina Rubio
593,0.694,0.899,10,-3.161,1,0.113,0.109,0.0,0.159,0.81,175.972,audio_features,4cccqGxzMZXzBrdNUKjnIl,spotify:track:4cccqGxzMZXzBrdNUKjnIl,https://api.spotify.com/v1/tracks/4cccqGxzMZXzBrdNUKjnIl,https://api.spotify.com/v1/audio-analysis/4cccqGxzMZXzBrdNUKjnIl,178947,4,Minifalda,Greeicy
594,0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,audio_features,5Km4r87BoX2qqtoprYS1gh,spotify:track:5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/tracks/5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/audio-analysis/5Km4r87BoX2qqtoprYS1gh,265240,4,LOCATION,KAROL G
595,0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,audio_features,5Km4r87BoX2qqtoprYS1gh,spotify:track:5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/tracks/5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/audio-analysis/5Km4r87BoX2qqtoprYS1gh,265240,4,LOCATION,KAROL G
596,0.604,0.693,6,-4.493,1,0.0398,0.294,0.0,0.359,0.371,162.099,audio_features,2AoRRax8pJeQEj9nGDUKob,spotify:track:2AoRRax8pJeQEj9nGDUKob,https://api.spotify.com/v1/tracks/2AoRRax8pJeQEj9nGDUKob,https://api.spotify.com/v1/audio-analysis/2AoRRax8pJeQEj9nGDUKob,242064,4,Flotando,Francisca Valenzuela
597,0.585,0.643,3,-8.392,1,0.0395,0.201,0.000306,0.144,0.592,152.98,audio_features,3lGMtkONrZdJ8kTCg6KIFf,spotify:track:3lGMtkONrZdJ8kTCg6KIFf,https://api.spotify.com/v1/tracks/3lGMtkONrZdJ8kTCg6KIFf,https://api.spotify.com/v1/audio-analysis/3lGMtkONrZdJ8kTCg6KIFf,221800,3,Hasta la Raíz,Natalia Lafourcade
