,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
31,0.788,0.565,0,-8.552,0,0.102,0.475,1.58e-06,0.129,0.32,100.031,audio_features,0f4PXAx8MCRSYl5A4RzNla,spotify:track:0f4PXAx8MCRSYl5A4RzNla,https://api.spotify.com/v1/tracks/0f4PXAx8MCRSYl5A4RzNla,https://api.spotify.com/v1/audio-analysis/0f4PXAx8MCRSYl5A4RzNla,146586,4
32,0.802,0.381,6,-9.087,1,0.184,0.129,0.000214,0.17,0.317,97.086,audio_features,7HsVyALWw7ILw9wqNJGcUw,spotify:track:7HsVyALWw7ILw9wqNJGcUw,https://api.spotify.com/v1/tracks/7HsVyALWw7ILw9wqNJGcUw,https://api.spotify.com/v1/audio-analysis/7HsVyALWw7ILw9wqNJGcUw,202520,4
33,0.666,0.39,5,-8.575,1,0.0838,0.272,9.39e-06,0.111,0.325,113.866,audio_features,3cQmqM0awej9iAESjhKrI9,spotify:track:3cQmqM0awej9iAESjhKrI9,https://api.spotify.com/v1/tracks/3cQmqM0awej9iAESjhKrI9,https://api.spotify.com/v1/audio-analysis/3cQmqM0awej9iAESjhKrI9,209885,4
34,0.606,0.63,5,-7.867,0,0.0603,0.237,0.0,0.149,0.707,74.982,audio_features,1PmLZMYwFqOosXYoRypUuh,spotify:track:1PmLZMYwFqOosXYoRypUuh,https://api.spotify.com/v1/tracks/1PmLZMYwFqOosXYoRypUuh,https://api.spotify.com/v1/audio-analysis/1PmLZMYwFqOosXYoRypUuh,148083,4
35,0.636,0.725,9,-8.786,0,0.0303,0.329,0.0362,0.213,0.816,93.596,audio_features,5g5vA6ILBex9HxckYqNzHA,spotify:track:5g5vA6ILBex9HxckYqNzHA,https://api.spotify.com/v1/tracks/5g5vA6ILBex9HxckYqNzHA,https://api.spotify.com/v1/audio-analysis/5g5vA6ILBex9HxckYqNzHA,231973,4
36,0.956,0.366,4,-6.428,0,0.0465,0.0701,0.00691,0.122,0.919,102.014,audio_features,6rsuqpfWuNMpaektrYV906,spotify:track:6rsuqpfWuNMpaektrYV906,https://api.spotify.com/v1/tracks/6rsuqpfWuNMpaektrYV906,https://api.spotify.com/v1/audio-analysis/6rsuqpfWuNMpaektrYV906,189397,4
37,0.801,0.836,11,-4.443,0,0.0376,0.339,0.00189,0.333,0.963,129.015,audio_features,4laLNWwagQkgZtnKRlpRBf,spotify:track:4laLNWwagQkgZtnKRlpRBf,https://api.spotify.com/v1/tracks/4laLNWwagQkgZtnKRlpRBf,https://api.spotify.com/v1/audio-analysis/4laLNWwagQkgZtnKRlpRBf,231855,4
38,0.747,0.488,11,-10.348,0,0.0331,0.00875,0.00596,0.0954,0.517,113.983,audio_features,5MozlTpfumvMdWFsh0XH2e,spotify:track:5MozlTpfumvMdWFsh0XH2e,https://api.spotify.com/v1/tracks/5MozlTpfumvMdWFsh0XH2e,https://api.spotify.com/v1/audio-analysis/5MozlTpfumvMdWFsh0XH2e,372463,4
39,0.675,0.678,11,-7.225,0,0.0252,0.021,0.000633,0.154,0.616,105.971,audio_features,6glgMASW5SQmWN2LcBj8K9,spotify:track:6glgMASW5SQmWN2LcBj8K9,https://api.spotify.com/v1/tracks/6glgMASW5SQmWN2LcBj8K9,https://api.spotify.com/v1/audio-analysis/6glgMASW5SQmWN2LcBj8K9,235583,4
40,0.555,0.717,11,-6.793,0,0.0275,0.0413,0.000568,0.183,0.782,116.541,audio_features,3qnQg1lYvGI7f63a522eYp,spotify:track:3qnQg1lYvGI7f63a522eYp,https://api.spotify.com/v1/tracks/3qnQg1lYvGI7f63a522eYp,https://api.spotify.com/v1/audio-analysis/3qnQg1lYvGI7f63a522eYp,226640,4
41,0.74,0.619,4,-6.678,1,0.0442,0.0056,0.0807,0.051,0.324,130.055,audio_features,6JPHkpzjfeS04rijZ1Txos,spotify:track:6JPHkpzjfeS04rijZ1Txos,https://api.spotify.com/v1/tracks/6JPHkpzjfeS04rijZ1Txos,https://api.spotify.com/v1/audio-analysis/6JPHkpzjfeS04rijZ1Txos,151893,4
42,0.504,0.768,6,-5.968,1,0.0344,0.0747,0.000553,0.294,0.659,119.776,audio_features,2JCSQgHTHUGC15mpJb4QNk,spotify:track:2JCSQgHTHUGC15mpJb4QNk,https://api.spotify.com/v1/tracks/2JCSQgHTHUGC15mpJb4QNk,https://api.spotify.com/v1/audio-analysis/2JCSQgHTHUGC15mpJb4QNk,253147,4
43,0.486,0.226,9,-16.421,1,0.409,0.462,1.28e-05,0.0831,0.307,68.255,audio_features,59ariLECsMP2z3TpjnUmCK,spotify:track:59ariLECsMP2z3TpjnUmCK,https://api.spotify.com/v1/tracks/59ariLECsMP2z3TpjnUmCK,https://api.spotify.com/v1/audio-analysis/59ariLECsMP2z3TpjnUmCK,324444,4
44,0.482,0.613,4,-8.537,1,0.0797,0.195,6.04e-05,0.0967,0.555,178.202,audio_features,5ntc7RlZu43qOqNsHfEseg,spotify:track:5ntc7RlZu43qOqNsHfEseg,https://api.spotify.com/v1/tracks/5ntc7RlZu43qOqNsHfEseg,https://api.spotify.com/v1/audio-analysis/5ntc7RlZu43qOqNsHfEseg,227600,3
45,0.726,0.125,5,-9.194,0,0.0803,0.835,0.0,0.131,0.277,92.23,audio_features,02gaYAEdeR6poHcBH1KUQF,spotify:track:02gaYAEdeR6poHcBH1KUQF,https://api.spotify.com/v1/tracks/02gaYAEdeR6poHcBH1KUQF,https://api.spotify.com/v1/audio-analysis/02gaYAEdeR6poHcBH1KUQF,183711,4
46,0.341,0.656,7,-4.851,1,0.0394,0.0234,0.0345,0.135,0.43,155.243,audio_features,4ogPvoSeOtyl1h1Xv01mWv,spotify:track:4ogPvoSeOtyl1h1Xv01mWv,https://api.spotify.com/v1/tracks/4ogPvoSeOtyl1h1Xv01mWv,https://api.spotify.com/v1/audio-analysis/4ogPvoSeOtyl1h1Xv01mWv,239524,5
47,0.612,0.327,2,-15.117,1,0.0317,0.0276,0.351,0.334,0.087,120.046,audio_features,40EJEHAvhrNYwd9QuN7ezF,spotify:track:40EJEHAvhrNYwd9QuN7ezF,https://api.spotify.com/v1/tracks/40EJEHAvhrNYwd9QuN7ezF,https://api.spotify.com/v1/audio-analysis/40EJEHAvhrNYwd9QuN7ezF,276923,4
48,0.687,0.528,2,-10.335,1,0.034,0.294,0.0188,0.0937,0.773,90.607,audio_features,53Sfqfp5jkrQ6GyBApyJOV,spotify:track:53Sfqfp5jkrQ6GyBApyJOV,https://api.spotify.com/v1/tracks/53Sfqfp5jkrQ6GyBApyJOV,https://api.spotify.com/v1/audio-analysis/53Sfqfp5jkrQ6GyBApyJOV,210644,4
49,0.722,0.381,6,-14.07,1,0.0788,0.865,0.434,0.105,0.433,128.865,audio_features,63PbA5KrI0v6Q8mNFA2RID,spotify:track:63PbA5KrI0v6Q8mNFA2RID,https://api.spotify.com/v1/tracks/63PbA5KrI0v6Q8mNFA2RID,https://api.spotify.com/v1/audio-analysis/63PbA5KrI0v6Q8mNFA2RID,167988,4
0,0.766,0.488,8,-6.402,0,0.0595,0.257,0.0132,0.155,0.582,142.035,audio_features,4SGV6Us8HHNY4d1ysiq2cZ,spotify:track:4SGV6Us8HHNY4d1ysiq2cZ,https://api.spotify.com/v1/tracks/4SGV6Us8HHNY4d1ysiq2cZ,https://api.spotify.com/v1/audio-analysis/4SGV6Us8HHNY4d1ysiq2cZ,241920,4
1,0.605,0.795,0,-7.156,0,0.0305,0.00447,2.05e-05,0.112,0.63,104.016,audio_features,17iFYr5wL9jN23PZCitJmi,spotify:track:17iFYr5wL9jN23PZCitJmi,https://api.spotify.com/v1/tracks/17iFYr5wL9jN23PZCitJmi,https://api.spotify.com/v1/audio-analysis/17iFYr5wL9jN23PZCitJmi,193862,4
2,0.524,0.166,1,-13.059,0,0.045,0.957,6.17e-06,0.0828,0.16,126.23,audio_features,2PzJW0xq3V8m3fo475IWck,spotify:track:2PzJW0xq3V8m3fo475IWck,https://api.spotify.com/v1/tracks/2PzJW0xq3V8m3fo475IWck,https://api.spotify.com/v1/audio-analysis/2PzJW0xq3V8m3fo475IWck,232149,4
3,0.489,0.875,0,-8.546,1,0.0559,0.129,0.166,0.149,0.536,81.944,audio_features,1ydRx4MddIKUmOg9yiMmOY,spotify:track:1ydRx4MddIKUmOg9yiMmOY,https://api.spotify.com/v1/tracks/1ydRx4MddIKUmOg9yiMmOY,https://api.spotify.com/v1/audio-analysis/1ydRx4MddIKUmOg9yiMmOY,255598,4
4,0.389,0.26,10,-12.148,0,0.0318,0.909,0.00131,0.148,0.382,110.833,audio_features,1lagmwuPiqs0n1KHjSxTvO,spotify:track:1lagmwuPiqs0n1KHjSxTvO,https://api.spotify.com/v1/tracks/1lagmwuPiqs0n1KHjSxTvO,https://api.spotify.com/v1/audio-analysis/1lagmwuPiqs0n1KHjSxTvO,293453,4
5,0.678,0.65,6,-8.875,0,0.047,0.45,0.00112,0.11,0.327,109.975,audio_features,6TZUGi7lAOGfUyGKaIGJ4N,spotify:track:6TZUGi7lAOGfUyGKaIGJ4N,https://api.spotify.com/v1/tracks/6TZUGi7lAOGfUyGKaIGJ4N,https://api.spotify.com/v1/audio-analysis/6TZUGi7lAOGfUyGKaIGJ4N,196000,4
6,0.497,0.422,0,-6.844,1,0.0245,0.671,3.21e-06,0.194,0.113,81.501,audio_features,09PyIVzV0oQlDkXwvFExDB,spotify:track:09PyIVzV0oQlDkXwvFExDB,https://api.spotify.com/v1/tracks/09PyIVzV0oQlDkXwvFExDB,https://api.spotify.com/v1/audio-analysis/09PyIVzV0oQlDkXwvFExDB,223466,3
7,0.538,0.668,8,-5.358,0,0.116,0.0785,0.00038,0.21,0.253,172.9,audio_features,0OwQPTFWy8Xcvy4ViLvyF1,spotify:track:0OwQPTFWy8Xcvy4ViLvyF1,https://api.spotify.com/v1/tracks/0OwQPTFWy8Xcvy4ViLvyF1,https://api.spotify.com/v1/audio-analysis/0OwQPTFWy8Xcvy4ViLvyF1,206536,3
8,0.233,0.254,1,-9.985,0,0.0311,0.68,2.15e-06,0.115,0.12,83.413,audio_features,4QknKPpA2m8Yw8vQimkKHQ,spotify:track:4QknKPpA2m8Yw8vQimkKHQ,https://api.spotify.com/v1/tracks/4QknKPpA2m8Yw8vQimkKHQ,https://api.spotify.com/v1/audio-analysis/4QknKPpA2m8Yw8vQimkKHQ,279440,4
9,0.595,0.87,6,-6.333,0,0.12,0.107,0.0255,0.677,0.873,91.139,audio_features,7uLJUEnHIbLNyjRltSd1Eg,spotify:track:7uLJUEnHIbLNyjRltSd1Eg,https://api.spotify.com/v1/tracks/7uLJUEnHIbLNyjRltSd1Eg,https://api.spotify.com/v1/audio-analysis/7uLJUEnHIbLNyjRltSd1Eg,151360,4
10,0.603,0.658,6,-6.679,0,0.0264,0.283,0.00415,0.227,0.299,95.023,audio_features,45oCPjCygeIv9QYhbhfv0a,spotify:track:45oCPjCygeIv9QYhbhfv0a,https://api.spotify.com/v1/tracks/45oCPjCygeIv9QYhbhfv0a,https://api.spotify.com/v1/audio-analysis/45oCPjCygeIv9QYhbhfv0a,204998,4
11,0.605,0.553,10,-10.845,0,0.101,0.274,0.0152,0.184,0.62,152.076,audio_features,2I88NEWpKrAPZuapXNV5G6,spotify:track:2I88NEWpKrAPZuapXNV5G6,https://api.spotify.com/v1/tracks/2I88NEWpKrAPZuapXNV5G6,https://api.spotify.com/v1/audio-analysis/2I88NEWpKrAPZuapXNV5G6,185617,4
12,0.702,0.748,9,-9.304,1,0.0463,0.0334,0.00296,0.104,0.967,123.02,audio_features,0OYf62rdwDouKohtCALD55,spotify:track:0OYf62rdwDouKohtCALD55,https://api.spotify.com/v1/tracks/0OYf62rdwDouKohtCALD55,https://api.spotify.com/v1/audio-analysis/0OYf62rdwDouKohtCALD55,214146,4
13,0.38,0.32,8,-8.871,0,0.0255,0.35,0.0,0.114,0.13,82.048,audio_features,4q1ngjb83YMWqCyBWwgssI,spotify:track:4q1ngjb83YMWqCyBWwgssI,https://api.spotify.com/v1/tracks/4q1ngjb83YMWqCyBWwgssI,https://api.spotify.com/v1/audio-analysis/4q1ngjb83YMWqCyBWwgssI,192485,4
14,0.551,0.322,7,-13.039,1,0.0304,0.92,0.0189,0.154,0.242,137.651,audio_features,0tUAFwX94l8wiD5UnNMppU,spotify:track:0tUAFwX94l8wiD5UnNMppU,https://api.spotify.com/v1/tracks/0tUAFwX94l8wiD5UnNMppU,https://api.spotify.com/v1/audio-analysis/0tUAFwX94l8wiD5UnNMppU,135458,4
15,0.839,0.69,6,-3.458,0,0.0379,0.271,0.00495,0.0823,0.504,103.964,audio_features,3VWpfOSxv0h8W98iyHbc8E,spotify:track:3VWpfOSxv0h8W98iyHbc8E,https://api.spotify.com/v1/tracks/3VWpfOSxv0h8W98iyHbc8E,https://api.spotify.com/v1/audio-analysis/3VWpfOSxv0h8W98iyHbc8E,142921,4
16,0.365,0.571,4,-7.016,0,0.0356,0.123,0.0106,0.281,0.703,92.085,audio_features,1PqjedvPDSvXZObzQz3kxM,spotify:track:1PqjedvPDSvXZObzQz3kxM,https://api.spotify.com/v1/tracks/1PqjedvPDSvXZObzQz3kxM,https://api.spotify.com/v1/audio-analysis/1PqjedvPDSvXZObzQz3kxM,236787,4
17,0.843,0.449,1,-6.96,1,0.0965,0.182,4.01e-06,0.0987,0.473,135.991,audio_features,770Hs3Ukw3ewTSXZ2iiXiN,spotify:track:770Hs3Ukw3ewTSXZ2iiXiN,https://api.spotify.com/v1/tracks/770Hs3Ukw3ewTSXZ2iiXiN,https://api.spotify.com/v1/audio-analysis/770Hs3Ukw3ewTSXZ2iiXiN,172941,4
18,0.705,0.734,2,-5.08,0,0.184,0.28,7.14e-05,0.093,0.457,94.996,audio_features,5uUjYnzcjEgiIFWR0av19g,spotify:track:5uUjYnzcjEgiIFWR0av19g,https://api.spotify.com/v1/tracks/5uUjYnzcjEgiIFWR0av19g,https://api.spotify.com/v1/audio-analysis/5uUjYnzcjEgiIFWR0av19g,210915,4
19,0.724,0.255,11,-9.64,1,0.681,0.708,0.0,0.36,0.856,120.186,audio_features,1tzTiU8wtxHvZ3YtU0cjEM,spotify:track:1tzTiU8wtxHvZ3YtU0cjEM,https://api.spotify.com/v1/tracks/1tzTiU8wtxHvZ3YtU0cjEM,https://api.spotify.com/v1/audio-analysis/1tzTiU8wtxHvZ3YtU0cjEM,106922,4
20,0.476,0.259,4,-9.463,0,0.0412,0.861,0.000176,0.148,0.151,138.111,audio_features,4DkmvgEtrLZ9vzmDAHFzVZ,spotify:track:4DkmvgEtrLZ9vzmDAHFzVZ,https://api.spotify.com/v1/tracks/4DkmvgEtrLZ9vzmDAHFzVZ,https://api.spotify.com/v1/audio-analysis/4DkmvgEtrLZ9vzmDAHFzVZ,225733,3
21,0.601,0.806,8,-4.863,0,0.0321,0.000974,0.206,0.107,0.744,104.928,audio_features,7vCYM3eDr2ZDpYOie5oVDI,spotify:track:7vCYM3eDr2ZDpYOie5oVDI,https://api.spotify.com/v1/tracks/7vCYM3eDr2ZDpYOie5oVDI,https://api.spotify.com/v1/audio-analysis/7vCYM3eDr2ZDpYOie5oVDI,298520,4
22,0.713,0.405,10,-9.886,0,0.037,0.802,1.03e-06,0.0994,0.114,128.994,audio_features,3rPaugbuZuIKJpVnF3b1RK,spotify:track:3rPaugbuZuIKJpVnF3b1RK,https://api.spotify.com/v1/tracks/3rPaugbuZuIKJpVnF3b1RK,https://api.spotify.com/v1/audio-analysis/3rPaugbuZuIKJpVnF3b1RK,124651,4
23,0.77,0.789,1,-7.144,1,0.0529,0.412,0.372,0.124,0.963,97.226,audio_features,589bZJgVLGhqfMj08VLbYO,spotify:track:589bZJgVLGhqfMj08VLbYO,https://api.spotify.com/v1/tracks/589bZJgVLGhqfMj08VLbYO,https://api.spotify.com/v1/audio-analysis/589bZJgVLGhqfMj08VLbYO,208000,4
24,0.726,0.595,11,-8.795,1,0.0368,0.115,4.6e-05,0.601,0.424,119.054,audio_features,7IFgW2N3HuyJEQWk6yN5je,spotify:track:7IFgW2N3HuyJEQWk6yN5je,https://api.spotify.com/v1/tracks/7IFgW2N3HuyJEQWk6yN5je,https://api.spotify.com/v1/audio-analysis/7IFgW2N3HuyJEQWk6yN5je,222227,4
25,0.399,0.665,10,-5.915,1,0.112,0.499,0.0,0.384,0.445,129.745,audio_features,3zoFkjJCH2ntsad8kfRhyi,spotify:track:3zoFkjJCH2ntsad8kfRhyi,https://api.spotify.com/v1/tracks/3zoFkjJCH2ntsad8kfRhyi,https://api.spotify.com/v1/audio-analysis/3zoFkjJCH2ntsad8kfRhyi,311986,4
26,0.638,0.864,3,-5.735,1,0.0487,0.161,0.851,0.0399,0.963,165.011,audio_features,1ikrTmvxokz9r0K8CdoTOK,spotify:track:1ikrTmvxokz9r0K8CdoTOK,https://api.spotify.com/v1/tracks/1ikrTmvxokz9r0K8CdoTOK,https://api.spotify.com/v1/audio-analysis/1ikrTmvxokz9r0K8CdoTOK,169599,4
27,0.67,0.707,11,-9.726,0,0.0358,0.714,0.065,0.0634,0.799,89.008,audio_features,0gmStTUTuiU807EB4KafOX,spotify:track:0gmStTUTuiU807EB4KafOX,https://api.spotify.com/v1/tracks/0gmStTUTuiU807EB4KafOX,https://api.spotify.com/v1/audio-analysis/0gmStTUTuiU807EB4KafOX,220887,4
28,0.547,0.672,3,-6.633,0,0.249,0.0792,0.0,0.324,0.697,90.005,audio_features,6RxORxiqBquB74RPHTbx0F,spotify:track:6RxORxiqBquB74RPHTbx0F,https://api.spotify.com/v1/tracks/6RxORxiqBquB74RPHTbx0F,https://api.spotify.com/v1/audio-analysis/6RxORxiqBquB74RPHTbx0F,198573,4
29,0.371,0.582,9,-7.371,1,0.0272,0.0837,0.00539,0.0794,0.486,145.563,audio_features,3OxwxwcUvXD244FmtaNUL4,spotify:track:3OxwxwcUvXD244FmtaNUL4,https://api.spotify.com/v1/tracks/3OxwxwcUvXD244FmtaNUL4,https://api.spotify.com/v1/audio-analysis/3OxwxwcUvXD244FmtaNUL4,128839,4
30,0.417,0.368,4,-10.472,0,0.0509,0.837,0.0026,0.212,0.0709,97.026,audio_features,0biilXBpOTp214kTueXT6E,spotify:track:0biilXBpOTp214kTueXT6E,https://api.spotify.com/v1/tracks/0biilXBpOTp214kTueXT6E,https://api.spotify.com/v1/audio-analysis/0biilXBpOTp214kTueXT6E,158351,4
31,0.636,0.725,9,-8.786,0,0.0303,0.329,0.0362,0.213,0.816,93.596,audio_features,4J46hSepcjAkwAVJZMBbKM,spotify:track:4J46hSepcjAkwAVJZMBbKM,https://api.spotify.com/v1/tracks/4J46hSepcjAkwAVJZMBbKM,https://api.spotify.com/v1/audio-analysis/4J46hSepcjAkwAVJZMBbKM,231973,4
32,0.499,0.786,4,-5.427,1,0.0351,0.00159,0.000245,0.359,0.568,132.077,audio_features,7dMobP1eb8q7ZnsDfOm1QR,spotify:track:7dMobP1eb8q7ZnsDfOm1QR,https://api.spotify.com/v1/tracks/7dMobP1eb8q7ZnsDfOm1QR,https://api.spotify.com/v1/audio-analysis/7dMobP1eb8q7ZnsDfOm1QR,236599,4
33,0.639,0.57,7,-9.245,1,0.191,0.00702,0.0,0.0789,0.65,78.0,audio_features,6U11VxIXeYTAnSNqjkHzoQ,spotify:track:6U11VxIXeYTAnSNqjkHzoQ,https://api.spotify.com/v1/tracks/6U11VxIXeYTAnSNqjkHzoQ,https://api.spotify.com/v1/audio-analysis/6U11VxIXeYTAnSNqjkHzoQ,193933,4
34,0.5,0.37,9,-11.581,1,0.0376,0.949,0.0761,0.104,0.37,78.785,audio_features,7daItyBA4UqHyFItCVgzBn,spotify:track:7daItyBA4UqHyFItCVgzBn,https://api.spotify.com/v1/tracks/7daItyBA4UqHyFItCVgzBn,https://api.spotify.com/v1/audio-analysis/7daItyBA4UqHyFItCVgzBn,153413,4
35,0.691,0.633,4,-8.833,0,0.0265,0.0197,0.00893,0.0889,0.842,100.002,audio_features,4Rkzfz7OJGa84NPSBja9XH,spotify:track:4Rkzfz7OJGa84NPSBja9XH,https://api.spotify.com/v1/tracks/4Rkzfz7OJGa84NPSBja9XH,https://api.spotify.com/v1/audio-analysis/4Rkzfz7OJGa84NPSBja9XH,197494,4
36,0.736,0.618,8,-5.172,1,0.0588,0.73,0.000216,0.0907,0.44,120.004,audio_features,5Iwm1QINtdFzRjT9AQaqAe,spotify:track:5Iwm1QINtdFzRjT9AQaqAe,https://api.spotify.com/v1/tracks/5Iwm1QINtdFzRjT9AQaqAe,https://api.spotify.com/v1/audio-analysis/5Iwm1QINtdFzRjT9AQaqAe,209747,4
37,0.751,0.765,2,-5.23,1,0.043,0.241,0.0348,0.142,0.96,108.027,audio_features,1oRZOIpijyY4ncjx23pGMa,spotify:track:1oRZOIpijyY4ncjx23pGMa,https://api.spotify.com/v1/tracks/1oRZOIpijyY4ncjx23pGMa,https://api.spotify.com/v1/audio-analysis/1oRZOIpijyY4ncjx23pGMa,229323,4
38,0.812,0.439,8,-7.093,0,0.0846,0.351,0.0133,0.0909,0.594,94.0,audio_features,7k7vlfNo7gD2tP6UxJrG47,spotify:track:7k7vlfNo7gD2tP6UxJrG47,https://api.spotify.com/v1/tracks/7k7vlfNo7gD2tP6UxJrG47,https://api.spotify.com/v1/audio-analysis/7k7vlfNo7gD2tP6UxJrG47,215613,4
39,0.742,0.513,7,-7.323,1,0.0748,0.445,0.000155,0.269,0.251,94.984,audio_features,4TpbCnB3xgDYm2uhGLuQwV,spotify:track:4TpbCnB3xgDYm2uhGLuQwV,https://api.spotify.com/v1/tracks/4TpbCnB3xgDYm2uhGLuQwV,https://api.spotify.com/v1/audio-analysis/4TpbCnB3xgDYm2uhGLuQwV,187173,4
40,0.746,0.605,11,-6.95,0,0.118,0.0413,0.0,0.0862,0.398,94.98,audio_features,4Bkl96Kr73jrpAhoSi54Tb,spotify:track:4Bkl96Kr73jrpAhoSi54Tb,https://api.spotify.com/v1/tracks/4Bkl96Kr73jrpAhoSi54Tb,https://api.spotify.com/v1/audio-analysis/4Bkl96Kr73jrpAhoSi54Tb,183158,4
41,0.348,0.534,6,-8.003,1,0.0775,0.181,0.0494,0.388,0.469,80.579,audio_features,4B4MSpiuFEjCJjKrDqdxvJ,spotify:track:4B4MSpiuFEjCJjKrDqdxvJ,https://api.spotify.com/v1/tracks/4B4MSpiuFEjCJjKrDqdxvJ,https://api.spotify.com/v1/audio-analysis/4B4MSpiuFEjCJjKrDqdxvJ,250257,3
42,0.368,0.307,11,-13.364,0,0.0335,0.848,0.0166,0.0957,0.201,97.589,audio_features,277yZTrYU4TDtU9w9uquHl,spotify:track:277yZTrYU4TDtU9w9uquHl,https://api.spotify.com/v1/tracks/277yZTrYU4TDtU9w9uquHl,https://api.spotify.com/v1/audio-analysis/277yZTrYU4TDtU9w9uquHl,203413,4
43,0.622,0.517,8,-7.607,0,0.0743,0.146,0.00423,0.139,0.525,80.003,audio_features,5mNqz2m3qWWKKiQcvYrKP2,spotify:track:5mNqz2m3qWWKKiQcvYrKP2,https://api.spotify.com/v1/tracks/5mNqz2m3qWWKKiQcvYrKP2,https://api.spotify.com/v1/audio-analysis/5mNqz2m3qWWKKiQcvYrKP2,170013,4
44,0.733,0.789,7,-5.436,1,0.115,0.0153,1.38e-05,0.297,0.794,90.009,audio_features,0h32lYtbHH60jin7uyKNMc,spotify:track:0h32lYtbHH60jin7uyKNMc,https://api.spotify.com/v1/tracks/0h32lYtbHH60jin7uyKNMc,https://api.spotify.com/v1/audio-analysis/0h32lYtbHH60jin7uyKNMc,220613,4
45,0.475,0.508,4,-8.232,0,0.0939,0.0489,3.82e-05,0.136,0.303,87.736,audio_features,0WBbSY6V4RGqzPQD1Zs1ML,spotify:track:0WBbSY6V4RGqzPQD1Zs1ML,https://api.spotify.com/v1/tracks/0WBbSY6V4RGqzPQD1Zs1ML,https://api.spotify.com/v1/audio-analysis/0WBbSY6V4RGqzPQD1Zs1ML,167727,4
46,0.746,0.229,5,-15.406,0,0.137,0.743,0.0397,0.106,0.253,174.08,audio_features,1soSCtYHS2YEZZmumQhXtJ,spotify:track:1soSCtYHS2YEZZmumQhXtJ,https://api.spotify.com/v1/tracks/1soSCtYHS2YEZZmumQhXtJ,https://api.spotify.com/v1/audio-analysis/1soSCtYHS2YEZZmumQhXtJ,288091,4
47,0.745,0.713,11,-5.526,0,0.067,0.703,0.00128,0.107,0.81,90.004,audio_features,14zRXgNhTFnqNQe1nfJRPA,spotify:track:14zRXgNhTFnqNQe1nfJRPA,https://api.spotify.com/v1/tracks/14zRXgNhTFnqNQe1nfJRPA,https://api.spotify.com/v1/audio-analysis/14zRXgNhTFnqNQe1nfJRPA,184520,4
48,0.491,0.511,9,-9.237,1,0.0914,0.44,0.725,0.182,0.618,87.394,audio_features,2NooozzLR6L6IjLGdCOEqh,spotify:track:2NooozzLR6L6IjLGdCOEqh,https://api.spotify.com/v1/tracks/2NooozzLR6L6IjLGdCOEqh,https://api.spotify.com/v1/audio-analysis/2NooozzLR6L6IjLGdCOEqh,228088,4
49,0.705,0.381,5,-12.738,1,0.04,0.732,0.616,0.106,0.31,109.981,audio_features,51y9N9jm8ykm0UrpaJ6J3s,spotify:track:51y9N9jm8ykm0UrpaJ6J3s,https://api.spotify.com/v1/tracks/51y9N9jm8ykm0UrpaJ6J3s,https://api.spotify.com/v1/audio-analysis/51y9N9jm8ykm0UrpaJ6J3s,260187,4
0,0.751,0.473,1,-11.458,1,0.199,0.216,0.0774,0.267,0.868,147.437,audio_features,1yoOiFrd7KHnUPun8BSBxl,spotify:track:1yoOiFrd7KHnUPun8BSBxl,https://api.spotify.com/v1/tracks/1yoOiFrd7KHnUPun8BSBxl,https://api.spotify.com/v1/audio-analysis/1yoOiFrd7KHnUPun8BSBxl,127044,4
1,0.652,0.491,6,-10.552,0,0.0388,0.695,0.948,0.13,0.899,112.066,audio_features,1FP5gWiRMjw3vfvvbf241v,spotify:track:1FP5gWiRMjw3vfvvbf241v,https://api.spotify.com/v1/tracks/1FP5gWiRMjw3vfvvbf241v,https://api.spotify.com/v1/audio-analysis/1FP5gWiRMjw3vfvvbf241v,310091,4
2,0.507,0.787,7,-3.204,0,0.0767,0.496,0.0,0.33,0.778,90.701,audio_features,455JfVvyPOZpoeX99X6ZGH,spotify:track:455JfVvyPOZpoeX99X6ZGH,https://api.spotify.com/v1/tracks/455JfVvyPOZpoeX99X6ZGH,https://api.spotify.com/v1/audio-analysis/455JfVvyPOZpoeX99X6ZGH,257614,4
3,0.761,0.821,5,-4.26,0,0.0353,0.397,4.26e-05,0.343,0.865,92.051,audio_features,2thJdhgnelJ8yEQsHRbqmS,spotify:track:2thJdhgnelJ8yEQsHRbqmS,https://api.spotify.com/v1/tracks/2thJdhgnelJ8yEQsHRbqmS,https://api.spotify.com/v1/audio-analysis/2thJdhgnelJ8yEQsHRbqmS,237851,4
4,0.773,0.816,10,-6.215,0,0.0385,0.567,0.000413,0.132,0.968,92.031,audio_features,1reO9cqAkoJUWQw29KwA6S,spotify:track:1reO9cqAkoJUWQw29KwA6S,https://api.spotify.com/v1/tracks/1reO9cqAkoJUWQw29KwA6S,https://api.spotify.com/v1/audio-analysis/1reO9cqAkoJUWQw29KwA6S,224827,4
5,0.772,0.843,2,-4.213,1,0.034,0.385,0.0,0.196,0.846,101.087,audio_features,3vnbxQMKngx8r8keykJexy,spotify:track:3vnbxQMKngx8r8keykJexy,https://api.spotify.com/v1/tracks/3vnbxQMKngx8r8keykJexy,https://api.spotify.com/v1/audio-analysis/3vnbxQMKngx8r8keykJexy,383040,4
